Run_ID,Seed,Scenario,Simulation_Time_sec,Vehicles_Passed,Avg_Travel_Time_sec,Avg_Waiting_Time_sec_per_vehicle,Avg_Queue_Length_vehicles,Total_CO2_kg,Avg_CO2_kg,Total_Fuel_L,Avg_Fuel_L,Avg_Speed_kmh,Fairness_Index,Weather,Zone_Type,Road_Capacity,Throughput_vehicles_per_sec
16,8127,Medium,300,143,31.44055922069539,0.09895104825908359,4.076666666666667,11.150839327138382,0.03716946429989639,3.605507579399764,0.012018358557938019,7.039095070678784,0.4516357150468331,Rain,Residential,0.8005090598505815,0.4766666666666667
17,8591,Medium,300,142,31.352112455266813,0.16455398945149774,4.173333333333333,11.160820053950205,0.03720273338915824,3.609057925947324,0.012030193046390436,6.853531621502996,0.41649774202438195,Fog,School,0.6642146530536679,0.47333333333333333
18,7492,Medium,300,144,30.451388677420912,0.1512499989496528,4.296666666666667,11.41252392676826,0.03804174629575505,3.6901706189625307,0.012300568688873206,7.10480506259312,0.30481710888284275,Rain,School,0.7469732588533546,0.48
19,5248,High,60,19,21.368419927977897,0.3587719109418292,2.933333333333333,1.8615977029288227,0.03102662786503658,0.6017813165067292,0.010029688441284013,7.905894672764331,0.3300273659914128,Clear,Residential,0.7043881171222173,0.31666666666666665
20,3275,High,60,25,18.639999254400028,0.28533332192000044,2.8,1.9013899625210242,0.03168983218051987,0.6147514561208577,0.010245857431250005,9.329876745175405,0.399546870975237,Fog,Residential,0.587952443195287,0.4166666666666667
21,184,High,60,18,25.444443030864274,0.5916666337962981,3.6,1.7776912561453506,0.02962818710861939,0.5748210868028727,0.009580351287042025,7.023975110158282,0.38678829293664285,Clear,Industrial,0.7682645367810068,0.3
22,9228,High,120,53,25.905659888572455,0.11713836256971642,3.15,4.271229256554535,0.03559357684134132,1.3804637843219685,0.011503864773484198,8.008090096462062,0.4151346530283162,Clear,Residential,0.9311258896972916,0.44166666666666665
23,6863,High,120,51,26.647058301038072,0.1980392118031527,3.7916666666666665,4.25850717877499,0.035487559527395254,1.3762663628289886,0.011468886261334186,7.6124921916262,0.4303706916519302,Fog,Industrial,0.5182865360138149,0.425
24,1450,High,120,59,22.9999996101695,0.15141242681221875,3.425,4.24623016083089,0.035385251045380324,1.3724322186617262,0.011436935060206592,8.944444053029393,0.3914406347006991,Fog,Residential,0.5280520282672365,0.49166666666666664
25,4914,High,300,146,30.493150476074312,0.06296803609839245,3.9633333333333334,11.23600431748852,0.037453347600117246,3.6334570361842418,0.012111523413575728,7.151564652031968,0.4893970383558258,Fog,Industrial,0.5271779410985795,0.4866666666666667
26,4106,High,300,141,30.425531699109705,0.1099763585580873,4.163333333333333,11.16142102401266,0.03720473662269307,3.60937374718202,0.012031245783835914,7.073043403187203,0.40531284818124913,Clear,Industrial,0.8866503788812532,0.47
27,876,High,300,146,30.534246366203792,0.04607305904516169,3.2666666666666666,11.14764516960988,0.03715881710817021,3.6048313745028224,0.012016104541622392,7.186403434026673,0.4516316436823784,Fog,Industrial,0.9865000237694559,0.4866666666666667
