Run_ID,Seed,Scenario,Simulation_Time_sec,Vehicles_Passed,Avg_Travel_Time_sec,Avg_Waiting_Time_sec_per_vehicle,Avg_Queue_Length_vehicles,Total_CO2_kg,Avg_CO2_kg,Total_Fuel_L,Avg_Fuel_L,Avg_Speed_kmh,Fairness_Index,Weather,Zone_Type,Road_Capacity,Throughput_vehicles_per_sec
11,8292,Low,400,204,30.083333185866014,0.030490195928969628,3.2125,15.306021092371866,0.038265052635267034,4.948860245618746,0.012372150583116488,7.319946084429506,0.4570487092989094,Fog,School,0.9235026320054296,0.51
12,8191,Low,400,186,33.3118277778934,0.06692204265095676,4.245,15.049748719532387,0.03762437170477004,4.866445848484499,0.012166114590795961,6.713439531960014,0.4612689468551471,Rain,Residential,0.9107665641367948,0.465
13,6790,Low,400,188,32.239361530641695,0.05863031883707278,3.895,14.732361829577988,0.03683090448186771,4.763805475700016,0.011909513659476255,6.843436090711735,0.36413718655666494,Rain,School,0.7707620657071956,0.47
14,6601,Low,400,196,30.84183657733757,0.06695153027065547,4.145,15.439771433088985,0.03859942848622389,4.991422182977882,0.012478555426248317,7.193540464425987,0.43942849413720464,Heavy Rain,Residential,0.978929477005644,0.49
15,3125,Low,400,190,32.6947366700277,0.059947368105540175,3.99,15.144840982971303,0.037862102362773,4.896267815661672,0.012240669508552507,6.86424830267708,0.41679368782296333,Rain,Industrial,0.7844993502659466,0.475
16,5663,Low,400,195,31.907692144063116,0.06747435862833663,4.16,15.252239453328768,0.03813059853799542,4.931533899614491,0.012328834718214141,7.045613606100354,0.4349991212611697,Heavy Rain,Commercial,0.5048843682404707,0.4875
17,1887,Low,400,198,31.36363620523416,0.05290404013684828,3.9675,15.286331118261014,0.03821582770011297,4.942046268547081,0.012355115640479914,7.203024505789573,0.41666070907099695,Fog,Residential,0.8759917196420655,0.495
18,3013,Low,400,193,32.58031071201911,0.07253885972777793,4.0675,15.25107190901737,0.038127679677224226,4.9312107471725,0.012328026837111183,6.973306294209071,0.35453202604822165,Clear,Industrial,0.6507771313044827,0.4825
19,3873,Low,400,193,31.528497245966335,0.060362693987758065,3.9975,15.260562283250712,0.03815140561274827,4.933403100707529,0.012333507720935053,7.070792951312837,0.4105384820668474,Clear,School,0.6677628078503979,0.4825
20,7728,Low,400,190,32.95263140551247,0.06269736809106648,3.92,15.126833408675546,0.03781708342714616,4.890688606509114,0.012226721485705982,6.8925279680305,0.41140505170049735,Fog,Commercial,0.9631735734645831,0.475
21,1091,Low,400,199,31.11055260748466,0.05653266303249918,3.96,15.360687601705811,0.03840171890826023,4.966618296623597,0.012416545710517628,7.122300283218018,0.45584483854429003,Rain,Industrial,0.7784374668308267,0.4975
22,9751,Low,400,189,32.75132257803533,0.052817460038002854,3.88,14.921530438233056,0.03730382600232308,4.824691950801675,0.012061729846849863,6.857308246619145,0.4841755168767483,Rain,Residential,0.9117585516607754,0.4725
23,2639,Low,400,195,31.620512658356347,0.05091025614917818,3.65,15.186910477611177,0.03796727609910975,4.909992862473607,0.012274982125496563,7.047613137307913,0.42743674470208737,Rain,School,0.9470168786901864,0.4875
24,2208,Low,400,190,32.33684193506925,0.05564473654923823,3.9875,15.106733271703053,0.03776683308484055,4.884216956018544,0.012210542359520004,6.9001827838437135,0.4792181005573022,Clear,School,0.8607341401097801,0.475
25,55,Low,400,197,31.263959232162644,0.04436548200829705,3.5075,15.233686275564809,0.03808421559370148,4.925395340926585,0.01231348832153274,7.138163749508351,0.4519677550376321,Fog,School,0.7440510231140185,0.4925
26,551,Low,400,196,31.31632637083507,0.05670918338413682,3.8725,15.459677055800329,0.03864919254287784,4.99822049541054,0.012495551207287472,7.199093359421049,0.40264042652851795,Clear,School,0.7331310849482349,0.49
27,1475,Low,400,197,30.710659742585484,0.0416624363367389,3.595,15.268272140969923,0.03817068025699811,4.936229165669885,0.01234057288332328,7.182556374358292,0.44919481338212586,Fog,Industrial,0.6516132968056327,0.4925
28,8340,Low,400,201,31.25870631214574,0.04855721368877008,3.9325,15.669572792684106,0.03917393188377544,5.066382563176207,0.012665956376275626,7.17148500184786,0.38400933702327933,Rain,Commercial,0.5686187707010907,0.5025
29,2520,Low,400,198,31.929292768033875,0.05112373711553669,3.8925,15.278028404935514,0.03819507091685111,4.940186965308084,0.012350467382394042,7.01255073945197,0.35794785452027944,Rain,Industrial,0.6223091664149255,0.495
30,7819,Low,400,191,32.23560192546805,0.07346858600278228,4.1125,15.037080125347336,0.03759270021938659,4.862057622621861,0.012155144026166792,6.86061600245919,0.3906477732733702,Heavy Rain,Industrial,0.8829766745945643,0.4775
